district_id,district_name,county,enrollment,website_url,video_platform,video_url,archive_start_year,youtube_channel_id,notes,confidence,last_checked,video_status,score
212910,WINONA ISD,SMITH COUNTY,1166,https://www.winonaisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/925\,,,"Crawler found: boardbook, facebook_live. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
213901,GLEN ROSE ISD,SOMERVELL COUNTY,2119,https://www.grisd.net,panopto,https://www.grisd.net/o/grisd/page/board-trustees,,,"Crawler found: boardbook, panopto. Crawled 2 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
215901,BRECKENRIDGE ISD,STEPHENS COUNTY,1374,https://www.breckenridgeisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/1647,,,Crawler found: boardbook. Crawled 5 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
216901,STERLING CITY ISD,STERLING COUNTY,355,https://www.sterlingcityisd.net,website_archive,https://www.sterlingcityisd.net/live-feed,,,Crawler found: website_archive. Crawled 6 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
217901,ASPERMONT ISD,STONEWALL COUNTY,181,https://www.aspermontisd.com,website_archive,https://www.aspermontisd.com/page/board.home,,,Crawler found: website_archive. Crawled 3 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
218901,SONORA ISD,SUTTON COUNTY,643,https://www.sonoraisd.net,boardbook,https://login.boardbook.org,,,Crawler found: boardbook. Crawled 8 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
219901,HAPPY ISD,SWISHER COUNTY,253,https://www.happyisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/2251,,,Crawler found: boardbook. Crawled 2 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
220910,LAKE WORTH ISD,TARRANT COUNTY,3249,https://www.southlakecarroll.edu,swagit,https://carrollisdtx.swagit.com,,,"Crawler found: diligent, swagit. Crawled 8 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
220915,AZLE ISD,TARRANT COUNTY,7304,https://www.azleisd.net,youtube,https://www.youtube.com/user/azleisd,,@azleisd,"Crawler found: facebook_live, youtube. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
220916,HURST-EULESS-BEDFORD ISD,TARRANT COUNTY,23262,https://www.hebisd.edu,youtube,https://www.hebisd.edu/community/student-safety-task-force/meetings,,,"Crawler found: diligent, youtube, boarddocs. Crawled 8 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
220917,CASTLEBERRY ISD,TARRANT COUNTY,3851,https://www.castleberryisd.net,youtube,https://www.youtube.com/user/CastleberryISD,,@CastleberryISD,"Crawler found: boardbook, youtube. Crawled 8 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
220920,WHITE SETTLEMENT ISD,TARRANT COUNTY,6831,https://www.wsisd.com,youtube,http://www.youtube.com/@whitesettlementisd3430,,@whitesettlementisd3430,"Crawler found: boardbook, youtube. Crawled 4 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
221901,ABILENE ISD,TAYLOR COUNTY,14536,https://www.abileneisd.org,youtube,https://www.youtube.com/@abileneisdtx,,@abileneisdtx,"Crawler found: boardbook, facebook_live, youtube. Crawled 2 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
221904,MERKEL ISD,TAYLOR COUNTY,1090,https://www.merkelisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/1399,,,Crawler found: boardbook. Crawled 8 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
221905,TRENT ISD,TAYLOR COUNTY,144,https://www.trentisd.org,facebook_live,https://www.trentisd.org/live-feed,,,Crawler found: facebook_live. Crawled 3 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
221912,WYLIE ISD,TAYLOR COUNTY,5606,https://www.wylieisd.net,youtube,https://www.youtube.com/user/TheWylieISD,,@TheWylieISD,Crawler found: youtube. Crawled 2 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
222901,TERRELL COUNTY ISD,TERRELL COUNTY,114,https://www.terrellisd.org,youtube,https://www.youtube.com/channel/UCqJNtvLmn42VudrTtGO-xJw,,channel/UCqJNtvLmn42VudrTtGO-xJw,"Crawler found: facebook_live, boardbook, youtube. Crawled 1 pages. Score: 93/100.",high,2026-04-25,crawler_found,93
223901,BROWNFIELD ISD,TERRY COUNTY,1608,https://www.brownfieldisd.net,boardbook,https://www.brownfieldisd.net/school-board,,,Crawler found: boardbook. Crawled 8 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
223902,MEADOW ISD,TERRY COUNTY,230,https://www.meadowisd.net,facebook_live,https://www.meadowisd.net/live-feed,,,Crawler found: facebook_live. Crawled 1 pages. Score: 93/100.,high,2026-04-21,crawler_found,93
224902,WOODSON ISD,THROCKMORTON COUNTY,178,https://www.woodsonisd.net,website_archive,https://www.woodsonisd.net/board-of-trustees,,,Crawler found: website_archive. Crawled 4 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
225902,MOUNT PLEASANT ISD,TITUS COUNTY,5153,https://www.mpisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/768,,,Crawler found: boardbook. Crawled 4 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
225906,CHAPEL HILL ISD,TITUS COUNTY,928,https://www.chapelhillisd.org,youtube,https://www.youtube.com/@chapelhilltxisd,,@chapelhilltxisd,"Crawler found: boardbook, youtube. Crawled 4 pages. Score: 100/100.",high,2026-04-25,crawler_found,100
225907,HARTS BLUFF ISD,TITUS COUNTY,891,https://www.hbisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/937,,,Crawler found: boardbook. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,crawler_found,78
226901,CHRISTOVAL ISD,TOM GREEN COUNTY,617,https://www.christovalisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/1754\,,,"Crawler found: boardbook, facebook_live. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
226903,SAN ANGELO ISD,TOM GREEN COUNTY,13004,https://www.saisd.org,youtube,https://www.youtube.com/c/ConchoSports,,@ConchoSports,"Crawler found: boardbook, youtube. Crawled 8 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
226905,WATER VALLEY ISD,TOM GREEN COUNTY,310,https://www.wvisd.net,panopto,https://www.wvisd.net/live-feed,,,"Crawler found: facebook_live, panopto. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
226906,WALL ISD,TOM GREEN COUNTY,1313,https://www.wallisd.net,website_archive,https://www.wallisd.net/live-feed,,,Crawler found: website_archive. Crawled 1 pages. Score: 38/100.,low,2026-04-21,crawler_found,38
226907,GRAPE CREEK ISD,TOM GREEN COUNTY,1196,https://www.grapecreekisd.net,website_archive,https://www.grapecreekisd.net/apps/pages/OurSchoolBoard,,,Crawler found: website_archive. Crawled 2 pages. Score: 25/100.,low,2026-04-21,crawler_found,25
226908,VERIBEST ISD,TOM GREEN COUNTY,263,https://www.veribestisd.net,youtube,https://www.youtube.com/channel/UCdGn8afsQ9uhXIG_b_-FQ-g,,channel/UCdGn8afsQ9uhXIG_b_-FQ-g,"Crawler found: boardbook, facebook_live, youtube. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
228901,GROVETON ISD,TRINITY COUNTY,754,https://www.grovetonisd.net,youtube,https://www.youtube.com/@grovetonisd8652,,@grovetonisd8652,"Crawler found: facebook_live, youtube. Crawled 2 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
228903,TRINITY ISD,TRINITY COUNTY,1179,https://www.trinityisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/735,,,Crawler found: boardbook. Crawled 3 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
228904,CENTERVILLE ISD,TRINITY COUNTY,145,https://www.centervilleisd.net,website_archive,https://centervilleisd.net/district-info/board-of-trustees/,,,Crawler found: website_archive. Crawled 1 pages. Score: 38/100.,low,2026-04-25,crawler_found,38
229901,COLMESNEIL ISD,TYLER COUNTY,414,https://www.colmesneilisd.net,facebook_live,https://www.colmesneilisd.net/live-feed,,,Crawler found: facebook_live. Crawled 2 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
229904,WARREN ISD,TYLER COUNTY,1181,https://www.warrenisd.net,facebook_live,https://www.warrenisd.net/live-feed,,,Crawler found: facebook_live. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,crawler_found,78
229905,SPURGER ISD,TYLER COUNTY,396,https://www.spurgerisd.org,youtube,https://www.youtube.com/channel/UC9U6u43EzKDrYhwG9V-1aMQ/playlists,,channel/UC9U6u43EzKDrYhwG9V-1aMQ,"Crawler found: facebook_live, youtube. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
229906,CHESTER ISD,TYLER COUNTY,195,https://www.chesterisd.com,boardbook,https://meetings.boardbook.org/Public/Organization/2687\,,,"Crawler found: boardbook, facebook_live. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
230901,BIG SANDY ISD,UPSHUR COUNTY,649,https://www.bigsandyisd.org,facebook_live,https://www.bigsandyisd.org/live-feed,,,Crawler found: facebook_live. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,crawler_found,78
230902,GILMER ISD,UPSHUR COUNTY,2946,https://www.gilmerisd.org,website_archive,https://www.gilmerisd.org/schoolboard,,,Crawler found: website_archive. Crawled 1 pages. Score: 38/100.,low,2026-04-21,crawler_found,38
230903,ORE CITY ISD,UPSHUR COUNTY,788,https://www.ocisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/1878,,,Crawler found: boardbook. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,crawler_found,78
230904,UNION HILL ISD,UPSHUR COUNTY,282,https://www.uhisd.com,website_archive,https://www.uhisd.com/290907_2,,,Crawler found: website_archive. Crawled 7 pages. Score: 60/100.,medium,2026-04-21,crawler_found,60
230905,HARMONY ISD,UPSHUR COUNTY,895,https://www.harmonyisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/942\,,,"Crawler found: boardbook, facebook_live. Crawled 1 pages. Score: 93/100.",high,2026-04-21,crawler_found,93
231902,RANKIN ISD,UPTON COUNTY,301,https://www.rankinisd.net,diligent,https://www.rankinisd.net/live-feed,,,"Crawler found: diligent, facebook_live. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
232902,SABINAL ISD,UVALDE COUNTY,462,https://www.sabinalisd.net,website_archive,https://www.sabinalisd.net/school-board,,,Crawler found: website_archive. Crawled 1 pages. Score: 53/100.,low,2026-04-21,crawler_found,53
232904,UTOPIA ISD,UVALDE COUNTY,196,https://www.utopiaisd.net,facebook_live,https://www.utopiaisd.net/live-feed,,,Crawler found: facebook_live. Crawled 2 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
233903,COMSTOCK ISD,VAL VERDE COUNTY,176,https://www.comstockisd.net,website_archive,https://www.comstockisd.net/boardoftrustees,,,Crawler found: website_archive. Crawled 8 pages. Score: 60/100.,medium,2026-04-21,crawler_found,60
234902,CANTON ISD,VAN ZANDT COUNTY,2309,https://www.cantonisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/2194,,,Crawler found: boardbook. Crawled 1 pages. Score: 93/100.,high,2026-04-21,crawler_found,93
234903,EDGEWOOD ISD,VAN ZANDT COUNTY,1022,https://www.edgewood-isd.net,youtube,https://www.youtube.com/@EISDLiveBroadcasts,,@EISDLiveBroadcasts,"Crawler found: boardbook, facebook_live, youtube. Crawled 2 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
234904,GRAND SALINE ISD,VAN ZANDT COUNTY,1211,https://www.grandsalineisd.net,website_archive,https://www.grandsalineisd.net/page/board.home,,,Crawler found: website_archive. Crawled 3 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
234905,MARTINS MILL ISD,VAN ZANDT COUNTY,496,https://www.martinsmillisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/2240,,,Crawler found: boardbook. Crawled 3 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
234906,VAN ISD,VAN ZANDT COUNTY,2358,https://www.vanisd.org,youtube,https://www.youtube.com/channel/UCM6DyXzmerHeZrKOvyRcCtg,,channel/UCM6DyXzmerHeZrKOvyRcCtg,"Crawler found: boardbook, facebook_live, youtube. Crawled 2 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
234907,WILLS POINT ISD,VAN ZANDT COUNTY,2893,https://www.wpisd.com,youtube,https://www.youtube.com/user/TxEdAgency,,@TxEdAgency,Crawler found: youtube. Crawled 6 pages. Score: 85/100.,high,2026-04-25,crawler_found,85
234909,FRUITVALE ISD,VAN ZANDT COUNTY,385,https://www.fruitvaleisd.com,boardbook,https://meetings.boardbook.org/Public/Organization/1938,,,Crawler found: boardbook. Crawled 2 pages. Score: 50/100.,low,2026-04-21,crawler_found,50
235904,NURSERY ISD,VICTORIA COUNTY,156,https://www.nurseryisd.org,website_archive,https://www.nurseryisd.org/school-board,,,Crawler found: website_archive. Crawled 1 pages. Score: 53/100.,low,2026-04-21,crawler_found,53
236901,NEW WAVERLY ISD,WALKER COUNTY,1074,https://www.nwisd.net,facebook_live,https://www.nwisd.net/live-feed,,,"Crawler found: zoom, facebook_live. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
236902,HUNTSVILLE ISD,WALKER COUNTY,10960,https://www.huntsville-isd.org,facebook_live,https://www.huntsville-isd.org/live-feed,,,Crawler found: facebook_live. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,crawler_found,78
237902,HEMPSTEAD ISD,WALLER COUNTY,1585,https://www.hempsteadisd.org,youtube,https://www.youtube.com/channel/UCpjq-blif4pLXqq18CTh-Ug,,channel/UCpjq-blif4pLXqq18CTh-Ug,"Crawler found: boardbook, facebook_live, youtube. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
237904,WALLER ISD,WALLER COUNTY,9905,https://www.wallerisd.net,youtube,https://www.youtube.com/channel/UC6uAvDy0prgFwT9PS6f3HVQ,,channel/UC6uAvDy0prgFwT9PS6f3HVQ,"Crawler found: boardbook, youtube, vimeo. Crawled 8 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
239901,BRENHAM ISD,WASHINGTON COUNTY,4872,https://www.brenhamisd.net,youtube,https://www.youtube.com/c/BrenhamISD,,@BrenhamISD,"Crawler found: boardbook, youtube. Crawled 1 pages. Score: 50/100.",low,2026-04-21,crawler_found,50
239903,BURTON ISD,WASHINGTON COUNTY,623,https://www.burtonisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/2593\,,,"Crawler found: boardbook, facebook_live. Crawled 2 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
240901,LAREDO ISD,WEBB COUNTY,20271,https://www.laredoisd.org,youtube,https://www.youtube.com/c/LAREDOISDITV,,@LAREDOISDITV,"Crawler found: boardbook, facebook_live, youtube. Crawled 2 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
241901,BOLING ISD,WHARTON COUNTY,1151,https://www.bolingisd.net,website_archive,https://www.bolingisd.net/apps/pages/index.jsp?uREC_ID=1173818&type=d&pREC_ID=1421966,,,Crawler found: website_archive. Crawled 2 pages. Score: 38/100.,low,2026-04-21,crawler_found,38
241902,EAST BERNARD ISD,WHARTON COUNTY,997,https://www.ebisd.org,youtube,https://www.youtube.com/@eastbernardisdbrahmas1093,,@eastbernardisdbrahmas1093,"Crawler found: facebook_live, youtube. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
241903,EL CAMPO ISD,WHARTON COUNTY,3279,https://www.ecisd.org,youtube,https://www.youtube.com/c/ElCampoRicebirds,,@ElCampoRicebirds,"Crawler found: boardbook, facebook_live, youtube. Crawled 2 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
241906,LOUISE ISD,WHARTON COUNTY,535,https://www.louiseisd.org,youtube,https://www.youtube.com/@louiseindependentschooldis425,,@louiseindependentschooldis425,"Crawler found: boardbook, youtube. Crawled 4 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
242902,SHAMROCK ISD,WHEELER COUNTY,343,https://www.shamrockisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/2330,,,Crawler found: boardbook. Crawled 3 pages. Score: 75/100.,medium,2026-04-21,crawler_found,75
242903,WHEELER ISD,WHEELER COUNTY,372,https://www.wheelerschools.net,youtube,https://www.youtube.com/@CamdenDorrisWheelerHighschoolS,,@CamdenDorrisWheelerHighschoolS,"Crawler found: facebook_live, youtube. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
242905,KELTON ISD,WHEELER COUNTY,129,https://www.keltonisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/2321,,,Crawler found: boardbook. Crawled 7 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
243901,BURKBURNETT ISD,WICHITA COUNTY,3213,https://www.burkburnettisd.org,youtube,https://www.youtube.com/@burkburnettisd,,@burkburnettisd,"Crawler found: boardbook, facebook_live, youtube. Crawled 2 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
243902,ELECTRA ISD,WICHITA COUNTY,442,https://www.electraisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/2552,,,Crawler found: boardbook. Crawled 2 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
243905,WICHITA FALLS ISD,WICHITA COUNTY,12644,https://www.wfisd.net,swagit,https://wichitafallsisdtx.new.swagit.com/views/617/,,@wichitafallsisd5787,"Crawler found: boardbook, swagit, youtube. Crawled 2 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
244903,VERNON ISD,WILBARGER COUNTY,1729,https://www.vernonisd.org,youtube,https://www.youtube.com/@vernonisd7576,,@vernonisd7576,"Crawler found: boardbook, facebook_live, youtube. Crawled 1 pages. Score: 93/100.",high,2026-04-21,crawler_found,93
244905,NORTHSIDE ISD,WILBARGER COUNTY,227,https://www.northsideisd.us,boardbook,https://meetings.boardbook.org/Public/Organization/2695,,,Crawler found: boardbook. Crawled 6 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
245901,LASARA ISD,WILLACY COUNTY,343,https://www.lasaraisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/2296\,,,"Crawler found: boardbook, facebook_live. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
245903,RAYMONDVILLE ISD,WILLACY COUNTY,1963,https://www.raymondvilleisd.org,youtube,https://www.youtube.com/@raymondvilleisd,,@raymondvilleisd,"Crawler found: boardbook, youtube. Crawled 4 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
245904,SAN PERLITA ISD,WILLACY COUNTY,187,https://www.spisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/2203,,,"Crawler found: boardbook, zoom. Crawled 6 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
246902,FLORENCE ISD,WILLIAMSON COUNTY,1142,https://www.florenceisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/677,,,Crawler found: boardbook. Crawled 7 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
246905,GRANGER ISD,WILLIAMSON COUNTY,580,https://www.grangerisd.net,youtube,https://www.youtube.com/@grangerlions4247,,@grangerlions4247,"Crawler found: facebook_live, youtube. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
246909,ROUND ROCK ISD,WILLIAMSON COUNTY,46954,https://www.roundrockisd.org,youtube,https://www.youtube.com/user/RoundRockISDVideo,,@RoundRockISDVideo,"Crawler found: diligent, facebook_live, youtube. Crawled 2 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
246911,TAYLOR ISD,WILLIAMSON COUNTY,2930,https://www.taylorisd.org,youtube,https://www.youtube.com/@taylorisdstream7564,,@taylorisdstream7564,Crawler found: youtube. Crawled 4 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
246912,THRALL ISD,WILLIAMSON COUNTY,873,https://www.thrallisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/1024&amp;sa=D&amp;source=calendar&amp;ust=1773860169270731&amp;usg=AOvVaw0qY-BM6uvP1vyeHdL9Xg1j\\\,,,"Crawler found: boardbook, facebook_live. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
246914,COUPLAND ISD,WILLIAMSON COUNTY,323,https://www.couplandisd.org,youtube,https://www.youtube.com/channel/UCkW875K-bFNivXwdEszkZOA,,channel/UCkW875K-bFNivXwdEszkZOA,"Crawler found: boardbook, facebook_live, youtube. Crawled 2 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
247904,POTH ISD,WILSON COUNTY,962,https://www.pothisd.us,youtube,https://www.youtube.com/@pothisd7325/streams,,@pothisd7325,"Crawler found: boardbook, youtube. Crawled 6 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
247906,STOCKDALE ISD,WILSON COUNTY,861,https://www.stockdaleisd.org,youtube,https://www.youtube.com/channel/UCHqRI4LTL4aRv9FbsduvF2w,,channel/UCHqRI4LTL4aRv9FbsduvF2w,"Crawler found: boardbook, youtube. Crawled 4 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
248901,KERMIT ISD,WINKLER COUNTY,1339,https://www.kermitisd.org,facebook_live,https://www.kermitisd.org/live-feed,,,Crawler found: facebook_live. Crawled 1 pages. Score: 93/100.,high,2026-04-21,crawler_found,93
248902,WINK-LOVING ISD,WINKLER COUNTY,438,https://www.wlisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/1184,,,Crawler found: boardbook. Crawled 2 pages. Score: 65/100.,medium,2026-04-21,crawler_found,65
249901,ALVORD ISD,WISE COUNTY,844,https://www.alvordisd.net,website_archive,https://www.alvordisd.net/schoolboard,,,Crawler found: website_archive. Crawled 1 pages. Score: 25/100.,low,2026-04-21,crawler_found,25
249902,BOYD ISD,WISE COUNTY,1386,https://www.boydisd.net,youtube,https://www.youtube.com/@boydisd,,@boydisd,"Crawler found: boardbook, youtube. Crawled 5 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
249903,BRIDGEPORT ISD,WISE COUNTY,2133,https://www.bridgeportisd.net,youtube,https://www.youtube.com/channel/UCebltDBM896bW1GXJUgRAZg,,channel/UCebltDBM896bW1GXJUgRAZg,"Crawler found: boardbook, youtube. Crawled 2 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
249905,DECATUR ISD,WISE COUNTY,3786,https://www.decaturisd.us,youtube,https://www.youtube.com/@decaturisdcommunications3244?app=desktop,,@decaturisdcommunications3244,"Crawler found: boardbook, facebook_live, youtube. Crawled 6 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
249906,PARADISE ISD,WISE COUNTY,1331,https://www.paradiseschools.org,youtube,https://www.youtube.com/channel/UCQvanzZGkDqWK4kefUtsf6g,,channel/UCQvanzZGkDqWK4kefUtsf6g,Crawler found: youtube. Crawled 2 pages. Score: 50/100.,low,2026-04-21,crawler_found,50
249908,SLIDELL ISD,WISE COUNTY,497,https://www.slidellisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/2602,,,Crawler found: boardbook. Crawled 4 pages. Score: 78/100.,medium,2026-04-21,crawler_found,78
250902,HAWKINS ISD,WOOD COUNTY,811,https://www.hawkinsisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/678,,,Crawler found: boardbook. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,crawler_found,78
250903,MINEOLA ISD,WOOD COUNTY,1753,https://www.mineolaisd.net,facebook_live,https://www.mineolaisd.net/live-feed,,,Crawler found: facebook_live. Crawled 1 pages. Score: 93/100.,high,2026-04-21,crawler_found,93
250904,QUITMAN ISD,WOOD COUNTY,1208,https://www.quitmanisd.net,youtube,https://www.youtube.com/@quitmanisd82,,@quitmanisd82,"Crawler found: boardbook, facebook_live, youtube. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
250905,YANTIS ISD,WOOD COUNTY,305,https://www.yantisisd.net,vimeo,https://vimeo.com/1096030992\,,,"Crawler found: facebook_live, vimeo, boardbook. Crawled 5 pages. Score: 85/100.",high,2026-04-25,crawler_found,85
250906,ALBA-GOLDEN ISD,WOOD COUNTY,818,https://www.agisd.org,youtube,https://www.youtube.com/channel/UCJHkfbZimOC73BN-yIL34MQ,,channel/UCJHkfbZimOC73BN-yIL34MQ,"Crawler found: facebook_live, youtube. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
250907,WINNSBORO ISD,WOOD COUNTY,1454,https://www.winnsboroisd.org,facebook_live,https://www.winnsboroisd.org/live-feed,,,Crawler found: facebook_live. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,crawler_found,78
251901,DENVER CITY ISD,YOAKUM COUNTY,1474,https://www.dcisd.org,boardbook,https://www.dcisd.org/district/school-board,,,Crawler found: boardbook. Crawled 4 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
251902,PLAINS ISD,YOAKUM COUNTY,423,https://www.plainsisd.net,youtube,https://www.youtube.com/@plainsisdsports5716,,@plainsisdsports5716,"Crawler found: facebook_live, youtube. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
252901,GRAHAM ISD,YOUNG COUNTY,2148,https://www.grahamisd.com,boardbook,https://meetings.boardbook.org/Public/Organization/800,,,Crawler found: boardbook. Crawled 7 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
252902,NEWCASTLE ISD,YOUNG COUNTY,227,https://www.newcastleisd.net,boardbook,https://www.newcastleisd.net/school-board,,,Crawler found: boardbook. Crawled 8 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
252903,OLNEY ISD,YOUNG COUNTY,691,https://www.olneyisd.net,website_archive,https://www.olneyisd.net/69690_2,,,Crawler found: website_archive. Crawled 2 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
253901,ZAPATA COUNTY ISD,ZAPATA COUNTY,3290,https://www.zcisd.org,website_archive,https://www.zcisd.org/board-of-trustees,,,Crawler found: website_archive. Crawled 4 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
254901,CRYSTAL CITY ISD,ZAVALA COUNTY,1643,https://www.crystalcityisd.org,youtube,https://www.youtube.com/@crystalcityisd78839/streams,,@crystalcityisd78839,"Crawler found: boardbook, youtube. Crawled 5 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
254902,LA PRYOR ISD,ZAVALA COUNTY,439,https://www.lapryorisd.net,youtube,https://www.youtube.com/@lapryorisd,,@lapryorisd,"Crawler found: boardbook, youtube. Crawled 1 pages. Score: 93/100.",high,2026-04-21,crawler_found,93
015906,RANDOLPH FIELD ISD,BEXAR COUNTY,1427,https://www.rfisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/1681,,,Crawler found: boardbook. Crawled 2 pages. Score: 50/100.,low,2026-04-25,crawler_found,50
097903,HICO ISD,HAMILTON COUNTY,627,https://www.hico-isd.net,website_archive,https://www.hico-isd.net/apps/events/2026/4/25/31050702/?REC_ID=31050702&id=0,,,Crawler found: website_archive. Crawled 1 pages. Score: 38/100.,low,2026-04-25,crawler_found,38
101917,PASADENA ISD,HARRIS COUNTY,46491,https://www.pasadenaisd.org,youtube,http://www.youtube.com/@PasadenaISDTX,,@PasadenaISDTX,"Crawler found: boardbook, youtube. Crawled 8 pages. Score: 100/100.",high,2026-04-25,crawler_found,100
169909,PRAIRIE VALLEY ISD,MONTAGUE COUNTY,135,https://www.prairievalleyisd.net,website_archive,https://www.prairievalleyisd.net/vnews/display.v/SEC/District%7CSchool%20Board,,,Crawler found: website_archive. Crawled 8 pages. Score: 60/100.,medium,2026-04-25,crawler_found,60
187910,ONALASKA ISD,POLK COUNTY,1196,https://www.onalaskaisd.net,website_archive,https://www.onalaskaisd.net/vnews/display.v/SEC/Parents%20%26%20Students%7CPublic%20Comment%20to%20Board,,,Crawler found: website_archive. Crawled 3 pages. Score: 60/100.,medium,2026-04-25,crawler_found,60
